dataset,method,k,sigma,fold,example,unit,n_frames,k_pred,acc,nmi,ari,seconds
ballet,OSC,3,0.25,3,7,dancer4,205,3,0.663415,0.666896,0.479742,0.49
ballet,OSC,3,0.25,3,8,dancer4,256,3,0.523438,0.404654,0.225905,0.69
ballet,OSC,3,0.25,3,9,dancer4,197,3,0.791878,0.605534,0.554712,0.44
ballet,OSC,3,0.25,3,10,dancer4,226,3,0.818584,0.627306,0.561400,0.55
ballet,OSC,3,0.25,3,11,dancer4,226,3,0.548673,0.516023,0.336958,0.55
ballet,OSC,3,0.25,4,0,dancer5,266,3,1.000000,1.000000,1.000000,0.83
ballet,OSC,3,0.25,4,1,dancer5,238,3,1.000000,1.000000,1.000000,0.68
ballet,OSC,3,0.25,4,2,dancer5,263,3,1.000000,1.000000,1.000000,0.83
ballet,OSC,3,0.25,4,3,dancer5,239,3,0.987448,0.944146,0.965482,0.69
ballet,OSC,3,0.25,4,4,dancer5,231,3,1.000000,1.000000,1.000000,0.64
ballet,OSC,3,0.25,4,5,dancer5,250,3,1.000000,1.000000,1.000000,0.74
ballet,OSC,3,0.25,4,6,dancer5,186,3,1.000000,1.000000,1.000000,0.46
ballet,OSC,3,0.25,4,7,dancer5,207,3,0.787440,0.723480,0.610546,0.54
ballet,OSC,3,0.25,4,8,dancer5,223,3,1.000000,1.000000,1.000000,0.62
ballet,OSC,3,0.25,4,9,dancer5,214,3,1.000000,1.000000,1.000000,0.57
ballet,OSC,3,0.25,4,10,dancer5,225,3,1.000000,1.000000,1.000000,0.60
ballet,OSC,3,0.25,4,11,dancer5,197,3,0.908629,0.802202,0.745652,0.51
ballet,OSC,3,0.25,5,0,dancer6,193,3,0.963731,0.894912,0.902665,0.50
ballet,OSC,3,0.25,5,1,dancer6,238,3,0.529412,0.489014,0.311804,0.69
ballet,OSC,3,0.25,5,2,dancer6,227,3,0.651982,0.671413,0.498819,0.65
ballet,OSC,3,0.25,5,3,dancer6,234,3,0.696581,0.687386,0.527593,0.67
ballet,OSC,3,0.25,5,4,dancer6,237,3,1.000000,1.000000,1.000000,0.69
ballet,OSC,3,0.25,5,5,dancer6,240,3,0.808333,0.598185,0.502099,0.69
ballet,OSC,3,0.25,5,6,dancer6,236,3,1.000000,1.000000,1.000000,0.67
ballet,OSC,3,0.25,5,7,dancer6,239,3,0.682008,0.682778,0.530271,0.69
ballet,OSC,3,0.25,5,8,dancer6,240,3,0.570833,0.337974,0.130037,0.69
ballet,OSC,3,0.25,5,9,dancer6,219,3,0.826484,0.749705,0.674819,0.62
ballet,OSC,3,0.25,5,10,dancer6,179,3,0.569832,0.654429,0.456495,0.44
ballet,OSC,3,0.25,5,11,dancer6,241,3,0.896266,0.789317,0.740442,0.69
ballet,OSC,3,0.25,6,0,dancer7,246,3,1.000000,1.000000,1.000000,0.80
ballet,OSC,3,0.25,6,1,dancer7,201,3,1.000000,1.000000,1.000000,0.61
ballet,OSC,3,0.25,6,2,dancer7,192,3,0.536458,0.654169,0.450381,0.55
ballet,OSC,3,0.25,6,3,dancer7,259,3,0.861004,0.769356,0.714356,0.90
ballet,OSC,3,0.25,6,4,dancer7,242,3,1.000000,1.000000,1.000000,0.79
ballet,OSC,3,0.25,6,5,dancer7,213,3,1.000000,1.000000,1.000000,0.67
ballet,OSC,3,0.25,6,6,dancer7,186,3,1.000000,1.000000,1.000000,0.53
ballet,OSC,3,0.25,6,7,dancer7,243,3,1.000000,1.000000,1.000000,0.77
ballet,OSC,3,0.25,6,8,dancer7,242,3,1.000000,1.000000,1.000000,0.77
ballet,OSC,3,0.25,6,9,dancer7,247,3,1.000000,1.000000,1.000000,0.81
ballet,OSC,3,0.25,6,10,dancer7,232,3,0.603448,0.669342,0.483068,0.75
ballet,OSC,3,0.25,6,11,dancer7,234,3,1.000000,1.000000,1.000000,0.75
ballet,OSC,3,0.5,0,0,dancer1,246,3,0.670732,0.456443,0.276533,0.73
ballet,OSC,3,0.5,0,1,dancer1,235,3,0.974468,0.907699,0.932145,0.67
ballet,OSC,3,0.5,0,2,dancer1,240,3,0.662500,0.514406,0.368005,0.70
ballet,OSC,3,0.5,0,3,dancer1,230,3,0.939130,0.812253,0.824481,0.66
ballet,OSC,3,0.5,0,4,dancer1,229,3,0.829694,0.723124,0.657206,0.65
ballet,OSC,3,0.5,0,5,dancer1,235,3,0.804255,0.668033,0.524887,0.68
ballet,OSC,3,0.5,0,6,dancer1,220,3,0.990909,0.961933,0.973006,0.61
ballet,OSC,3,0.5,0,7,dancer1,237,3,0.805907,0.737397,0.646595,0.69
ballet,OSC,3,0.5,0,8,dancer1,242,3,0.545455,0.628127,0.421086,0.71
ballet,OSC,3,0.5,0,9,dancer1,225,3,0.568889,0.647095,0.452951,0.63
ballet,OSC,3,0.5,0,10,dancer1,258,3,0.674419,0.504286,0.338320,0.78
ballet,OSC,3,0.5,0,11,dancer1,287,3,0.529617,0.647723,0.443349,0.95
ballet,OSC,3,0.5,1,0,dancer2,252,3,0.932540,0.841826,0.835168,0.78
ballet,OSC,3,0.5,1,1,dancer2,187,3,0.497326,0.289561,0.112940,0.48
ballet,OSC,3,0.5,1,2,dancer2,258,3,0.538760,0.641246,0.436016,0.81
ballet,OSC,3,0.5,1,3,dancer2,256,3,0.585938,0.389678,0.221050,0.79
ballet,OSC,3,0.5,1,4,dancer2,238,3,0.579832,0.654236,0.458330,0.69
ballet,OSC,3,0.5,1,5,dancer2,246,3,1.000000,1.000000,1.000000,0.73
ballet,OSC,3,0.5,1,6,dancer2,228,3,0.986842,0.949220,0.960716,0.65
ballet,OSC,3,0.5,1,7,dancer2,244,3,0.717213,0.495546,0.355554,0.71
ballet,OSC,3,0.5,1,8,dancer2,206,3,1.000000,1.000000,1.000000,0.53
ballet,OSC,3,0.5,1,9,dancer2,179,3,0.899441,0.793045,0.729138,0.44
ballet,OSC,3,0.5,1,10,dancer2,223,3,0.937220,0.835489,0.804303,0.63
ballet,OSC,3,0.5,1,11,dancer2,214,3,0.626168,0.672615,0.495930,0.57
ballet,OSC,3,0.5,2,0,dancer3,219,3,0.844749,0.755693,0.683324,0.55
ballet,OSC,3,0.5,2,1,dancer3,254,3,0.751969,0.504343,0.366595,0.71
ballet,OSC,3,0.5,2,2,dancer3,200,3,0.840000,0.738808,0.625770,0.46
ballet,OSC,3,0.5,2,3,dancer3,244,3,0.520492,0.459349,0.288983,0.64
ballet,OSC,3,0.5,2,4,dancer3,207,3,0.898551,0.810526,0.808131,0.50
ballet,OSC,3,0.5,2,5,dancer3,233,3,0.939914,0.856642,0.861601,0.59
ballet,OSC,3,0.5,2,6,dancer3,259,3,0.934363,0.845587,0.834020,0.73
ballet,OSC,3,0.5,2,7,dancer3,219,3,1.000000,1.000000,1.000000,0.56
ballet,OSC,3,0.5,2,8,dancer3,215,3,0.576744,0.355157,0.132041,0.53
ballet,OSC,3,0.5,2,9,dancer3,223,3,1.000000,1.000000,1.000000,0.56
ballet,OSC,3,0.5,2,10,dancer3,201,3,1.000000,1.000000,1.000000,0.47
ballet,OSC,3,0.5,2,11,dancer3,237,3,0.746835,0.678153,0.497678,0.61
ballet,OSC,3,0.5,3,0,dancer4,269,3,0.531599,0.505989,0.334785,0.76
ballet,OSC,3,0.5,3,1,dancer4,224,3,0.580357,0.301166,0.109044,0.55
ballet,OSC,3,0.5,3,2,dancer4,212,3,0.504717,0.542671,0.360943,0.50
ballet,OSC,3,0.5,3,3,dancer4,205,3,0.687805,0.602624,0.418295,0.47
ballet,OSC,3,0.5,3,4,dancer4,283,3,0.501767,0.472943,0.296640,0.83
ballet,OSC,3,0.5,3,5,dancer4,232,3,0.504310,0.501420,0.326479,0.59
ballet,OSC,3,0.5,3,6,dancer4,195,3,0.743590,0.556039,0.446248,0.44
ballet,OSC,3,0.5,3,7,dancer4,205,3,0.687805,0.513244,0.352631,0.48
ballet,OSC,3,0.5,3,8,dancer4,256,3,0.519531,0.397409,0.217743,0.69
ballet,OSC,3,0.5,3,9,dancer4,197,3,0.791878,0.605262,0.552951,0.44
ballet,OSC,3,0.5,3,10,dancer4,226,3,0.756637,0.554885,0.485717,0.55
ballet,OSC,3,0.5,3,11,dancer4,226,3,0.548673,0.488272,0.304815,0.55
ballet,OSC,3,0.5,4,0,dancer5,266,3,1.000000,1.000000,1.000000,0.76
ballet,OSC,3,0.5,4,1,dancer5,238,3,1.000000,1.000000,1.000000,0.63
ballet,OSC,3,0.5,4,2,dancer5,263,3,1.000000,1.000000,1.000000,0.75
ballet,OSC,3,0.5,4,3,dancer5,239,3,0.979079,0.915695,0.941887,0.63
ballet,OSC,3,0.5,4,4,dancer5,231,3,1.000000,1.000000,1.000000,0.60
ballet,OSC,3,0.5,4,5,dancer5,250,3,1.000000,1.000000,1.000000,0.68
ballet,OSC,3,0.5,4,6,dancer5,186,3,1.000000,1.000000,1.000000,0.41
ballet,OSC,3,0.5,4,7,dancer5,207,3,0.787440,0.723480,0.610546,0.49
ballet,OSC,3,0.5,4,8,dancer5,223,3,1.000000,1.000000,1.000000,0.56
ballet,OSC,3,0.5,4,9,dancer5,214,3,1.000000,1.000000,1.000000,0.50
ballet,OSC,3,0.5,4,10,dancer5,225,3,1.000000,1.000000,1.000000,0.56
ballet,OSC,3,0.5,4,11,dancer5,197,3,0.908629,0.802202,0.745652,0.45
ballet,OSC,3,0.5,5,0,dancer6,193,3,0.963731,0.894912,0.902665,0.61
ballet,OSC,3,0.5,5,1,dancer6,238,3,0.525210,0.488879,0.311372,0.84
ballet,OSC,3,0.5,5,2,dancer6,227,3,0.643172,0.667932,0.491574,0.77
ballet,OSC,3,0.5,5,3,dancer6,234,3,0.696581,0.687386,0.527593,0.81
ballet,OSC,3,0.5,5,4,dancer6,237,3,1.000000,1.000000,1.000000,0.84
ballet,OSC,3,0.5,5,5,dancer6,240,3,0.579167,0.639162,0.459041,0.82
ballet,OSC,3,0.5,5,6,dancer6,236,3,0.618644,0.679119,0.508529,0.82
ballet,OSC,3,0.5,5,7,dancer6,239,3,0.677824,0.658365,0.515789,0.83
ballet,OSC,3,0.5,5,8,dancer6,240,3,0.579167,0.344332,0.134176,0.84
ballet,OSC,3,0.5,5,9,dancer6,219,3,0.821918,0.747359,0.670423,0.75
ballet,OSC,3,0.5,5,10,dancer6,179,3,0.569832,0.654429,0.456495,0.54
ballet,OSC,3,0.5,5,11,dancer6,241,3,0.896266,0.789317,0.740442,0.85
ballet,OSC,3,0.5,6,0,dancer7,246,3,1.000000,1.000000,1.000000,0.72
ballet,OSC,3,0.5,6,1,dancer7,201,3,1.000000,1.000000,1.000000,0.51
ballet,OSC,3,0.5,6,2,dancer7,192,3,0.541667,0.654467,0.451171,0.45
ballet,OSC,3,0.5,6,3,dancer7,259,3,0.864865,0.772187,0.719510,0.79
ballet,OSC,3,0.5,6,4,dancer7,242,3,0.871901,0.770581,0.697794,0.71
ballet,OSC,3,0.5,6,5,dancer7,213,3,1.000000,1.000000,1.000000,0.61
ballet,OSC,3,0.5,6,6,dancer7,186,3,1.000000,1.000000,1.000000,0.48
ballet,OSC,3,0.5,6,7,dancer7,243,3,0.995885,0.979909,0.989227,0.72
ballet,OSC,3,0.5,6,8,dancer7,242,3,1.000000,1.000000,1.000000,0.73
ballet,OSC,3,0.5,6,9,dancer7,247,3,0.777328,0.669088,0.494227,0.76
ballet,OSC,3,0.5,6,10,dancer7,232,3,0.974138,0.917793,0.935844,0.67
ballet,OSC,3,0.5,6,11,dancer7,234,3,1.000000,1.000000,1.000000,0.72
ballet,OSC,5,0,0,0,dancer1,422,5,0.672986,0.765154,0.564764,1.71
ballet,OSC,5,0,0,1,dancer1,424,5,0.544811,0.578441,0.299873,1.69
ballet,OSC,5,0,0,2,dancer1,318,5,0.937107,0.891182,0.864256,1.08
ballet,OSC,5,0,0,3,dancer1,377,5,0.726790,0.816725,0.677798,1.44
ballet,OSC,5,0,0,4,dancer1,383,5,0.613577,0.725074,0.550337,1.47
ballet,OSC,5,0,0,5,dancer1,369,5,0.666667,0.650916,0.471234,1.35
ballet,OSC,5,0,0,6,dancer1,410,5,0.651220,0.704248,0.509258,1.66
ballet,OSC,5,0,0,7,dancer1,392,5,0.721939,0.783174,0.611285,1.49
ballet,OSC,5,0,0,8,dancer1,376,5,0.813830,0.793336,0.636432,1.43
ballet,OSC,5,0,0,9,dancer1,363,5,0.754821,0.827193,0.707784,1.34
ballet,OSC,5,0,0,10,dancer1,366,5,0.524590,0.562069,0.256563,1.33
ballet,OSC,5,0,0,11,dancer1,401,5,0.553616,0.692279,0.415217,1.56
ballet,OSC,5,0,1,0,dancer3,376,5,0.930851,0.902542,0.888550,1.53
ballet,OSC,5,0,1,1,dancer3,385,5,0.745455,0.859099,0.702968,1.61
ballet,OSC,5,0,1,2,dancer3,447,5,0.668904,0.713769,0.556040,2.07
ballet,OSC,5,0,1,3,dancer3,358,5,0.698324,0.801897,0.664111,1.42
ballet,OSC,5,0,1,4,dancer3,366,5,0.669399,0.769173,0.596531,1.51
ballet,OSC,5,0,1,5,dancer3,379,5,0.881266,0.838527,0.764137,1.61
ballet,OSC,5,0,1,6,dancer3,384,5,0.815104,0.754686,0.651057,1.66
ballet,OSC,5,0,1,7,dancer3,402,5,0.883085,0.886894,0.789077,1.80
ballet,OSC,5,0,1,8,dancer3,342,5,0.713450,0.812560,0.668669,1.32
ballet,OSC,5,0,1,9,dancer3,345,5,0.823188,0.818960,0.716020,1.32
ballet,OSC,5,0,1,10,dancer3,391,5,0.452685,0.512006,0.213487,1.63
ballet,OSC,5,0,1,11,dancer3,339,5,0.764012,0.873658,0.748347,1.33
ballet,OSC,5,0,2,0,dancer6,372,5,0.602151,0.669194,0.426105,1.38
ballet,OSC,5,0,2,1,dancer6,342,5,0.476608,0.606630,0.346481,1.19
ballet,OSC,5,0,2,2,dancer6,365,5,0.701370,0.760621,0.583072,1.34
ballet,OSC,5,0,2,3,dancer6,341,5,0.753666,0.717400,0.543132,1.19
ballet,OSC,5,0,2,4,dancer6,366,5,0.803279,0.877707,0.737376,1.34
ballet,OSC,5,0,2,5,dancer6,298,5,0.825503,0.794201,0.703627,0.94
ballet,OSC,5,0,2,6,dancer6,357,5,0.778711,0.884593,0.790852,1.28
ballet,OSC,5,0,2,7,dancer6,368,5,0.872283,0.828596,0.737351,1.35
ballet,OSC,5,0,2,8,dancer6,409,5,0.616137,0.679690,0.431273,1.59
ballet,OSC,5,0,2,9,dancer6,399,5,0.551378,0.622034,0.349837,1.53
ballet,OSC,5,0,2,10,dancer6,437,5,1.000000,1.000000,1.000000,1.79
ballet,OSC,5,0,2,11,dancer6,379,5,0.688654,0.644172,0.469450,1.45
ballet,OSC,5,0,3,0,dancer7,373,5,0.898123,0.888030,0.793745,1.55
ballet,OSC,5,0,3,1,dancer7,408,5,0.872549,0.884908,0.788708,1.79
ballet,OSC,5,0,3,2,dancer7,361,5,1.000000,1.000000,1.000000,1.44
ballet,OSC,5,0,3,3,dancer7,398,5,0.706030,0.840623,0.643999,1.72
ballet,OSC,5,0,3,4,dancer7,364,5,1.000000,1.000000,1.000000,1.49
ballet,OSC,5,0,3,5,dancer7,398,5,0.746231,0.793452,0.644143,1.73
ballet,OSC,5,0,3,6,dancer7,349,5,0.765043,0.863506,0.716791,1.37
ballet,OSC,5,0,3,7,dancer7,421,5,0.978622,0.956866,0.950112,1.85
ballet,OSC,5,0,3,8,dancer7,402,5,1.000000,1.000000,1.000000,1.75
ballet,OSC,5,0,3,9,dancer7,461,5,0.731020,0.863399,0.707413,2.15
ballet,OSC,5,0,3,10,dancer7,346,5,0.748555,0.867740,0.730597,1.36
ballet,OSC,5,0,3,11,dancer7,380,5,0.963158,0.925954,0.916631,1.60
ballet,OSC,5,0.25,0,0,dancer1,422,5,0.675355,0.765385,0.565196,1.51
ballet,OSC,5,0.25,0,1,dancer1,424,5,0.547170,0.584535,0.306772,1.53
ballet,OSC,5,0.25,0,2,dancer1,318,5,0.933962,0.887114,0.858246,0.95
ballet,OSC,5,0.25,0,3,dancer1,377,5,0.724138,0.816553,0.677431,1.27
ballet,OSC,5,0.25,0,4,dancer1,383,5,0.600522,0.679841,0.480576,1.30
ballet,OSC,5,0.25,0,5,dancer1,369,5,0.653117,0.652562,0.471197,1.20
ballet,OSC,5,0.25,0,6,dancer1,410,5,0.885366,0.802000,0.733951,1.45
ballet,OSC,5,0.25,0,7,dancer1,392,5,0.721939,0.783174,0.611285,1.33
ballet,OSC,5,0.25,0,8,dancer1,376,5,0.827128,0.810592,0.673197,1.23
ballet,OSC,5,0.25,0,9,dancer1,363,5,0.757576,0.827522,0.708943,1.18
ballet,OSC,5,0.25,0,10,dancer1,366,5,0.661202,0.668808,0.443833,1.26
ballet,OSC,5,0.25,0,11,dancer1,401,5,0.553616,0.692279,0.415217,1.54
ballet,OSC,5,0.25,1,0,dancer3,376,5,0.930851,0.902542,0.888550,1.57
ballet,OSC,5,0.25,1,1,dancer3,385,5,0.742857,0.858808,0.702116,1.60
ballet,OSC,5,0.25,1,2,dancer3,447,5,0.668904,0.713769,0.556040,1.96
ballet,OSC,5,0.25,1,3,dancer3,358,5,0.684358,0.796726,0.652170,1.32
ballet,OSC,5,0.25,1,4,dancer3,366,5,0.672131,0.770844,0.599906,1.38
ballet,OSC,5,0.25,1,5,dancer3,379,5,0.886544,0.842349,0.770925,1.49
ballet,OSC,5,0.25,1,6,dancer3,384,5,0.820312,0.759747,0.660268,1.45
ballet,OSC,5,0.25,1,7,dancer3,402,5,0.883085,0.886894,0.789077,1.59
ballet,OSC,5,0.25,1,8,dancer3,342,5,0.713450,0.809954,0.666453,1.23
ballet,OSC,5,0.25,1,9,dancer3,345,5,0.820290,0.818396,0.714527,1.23
ballet,OSC,5,0.25,1,10,dancer3,391,5,0.777494,0.867877,0.716319,1.54
ballet,OSC,5,0.25,1,11,dancer3,339,5,0.764012,0.873658,0.748347,1.21
ballet,OSC,5,0.25,2,0,dancer6,372,5,0.607527,0.673394,0.430093,1.71
ballet,OSC,5,0.25,2,1,dancer6,342,5,0.476608,0.606630,0.346481,1.45
ballet,OSC,5,0.25,2,2,dancer6,365,5,0.835616,0.812922,0.692379,1.62
ballet,OSC,5,0.25,2,3,dancer6,341,5,0.756598,0.719424,0.546391,1.45
ballet,OSC,5,0.25,2,4,dancer6,366,5,0.803279,0.877707,0.737376,1.65
ballet,OSC,5,0.25,2,5,dancer6,298,5,0.697987,0.793919,0.662548,1.14
ballet,OSC,5,0.25,2,6,dancer6,357,5,0.773109,0.811796,0.710462,1.56
ballet,OSC,5,0.25,2,7,dancer6,368,5,0.866848,0.824890,0.730067,1.65
ballet,OSC,5,0.25,2,8,dancer6,409,5,0.618582,0.676522,0.428492,1.93
ballet,OSC,5,0.25,2,9,dancer6,399,5,0.548872,0.621660,0.349234,1.83
ballet,OSC,5,0.25,2,10,dancer6,437,5,1.000000,1.000000,1.000000,2.13
ballet,OSC,5,0.25,2,11,dancer6,379,5,0.585752,0.626767,0.437023,1.69
ballet,OSC,5,0.25,3,0,dancer7,373,5,1.000000,1.000000,1.000000,1.48
ballet,OSC,5,0.25,3,1,dancer7,408,5,0.870098,0.884384,0.786964,1.61
ballet,OSC,5,0.25,3,2,dancer7,361,5,1.000000,1.000000,1.000000,1.31
ballet,OSC,5,0.25,3,3,dancer7,398,5,0.706030,0.840623,0.643999,1.59
ballet,OSC,5,0.25,3,4,dancer7,364,5,1.000000,1.000000,1.000000,1.36
ballet,OSC,5,0.25,3,5,dancer7,398,5,0.796482,0.884834,0.787765,1.58
ballet,OSC,5,0.25,3,6,dancer7,349,5,0.765043,0.863506,0.716791,1.24
ballet,OSC,5,0.25,3,7,dancer7,421,5,0.990499,0.976016,0.977176,1.70
ballet,OSC,5,0.25,3,8,dancer7,402,5,1.000000,1.000000,1.000000,1.54
ballet,OSC,5,0.25,3,9,dancer7,461,5,0.731020,0.863399,0.707413,2.00
ballet,OSC,5,0.25,3,10,dancer7,346,5,0.751445,0.868502,0.733006,1.21
ballet,OSC,5,0.25,3,11,dancer7,380,5,0.957895,0.918067,0.906294,1.41
ballet,OSC,5,0.5,0,0,dancer1,422,5,0.888626,0.825253,0.731606,2.20
ballet,OSC,5,0.5,0,1,dancer1,424,5,0.695755,0.726912,0.492849,2.35
ballet,OSC,5,0.5,0,2,dancer1,318,5,0.933962,0.887114,0.858246,1.40
ballet,OSC,5,0.5,0,3,dancer1,377,5,0.724138,0.813310,0.673741,1.98
ballet,OSC,5,0.5,0,4,dancer1,383,5,0.600522,0.675367,0.474916,1.91
ballet,OSC,5,0.5,0,5,dancer1,369,5,0.867209,0.847361,0.786637,1.85
ballet,OSC,5,0.5,0,6,dancer1,410,5,0.885366,0.802000,0.733951,2.08
ballet,OSC,5,0.5,0,7,dancer1,392,5,0.724490,0.786591,0.618291,2.04
ballet,OSC,5,0.5,0,8,dancer1,376,5,0.736702,0.860222,0.700066,1.80
ballet,OSC,5,0.5,0,9,dancer1,363,5,0.754821,0.818184,0.702613,1.76
ballet,OSC,5,0.5,0,10,dancer1,366,5,0.530055,0.570150,0.266227,1.72
ballet,OSC,5,0.5,0,11,dancer1,401,5,0.548628,0.683772,0.411969,2.10
ballet,OSC,5,0.5,1,0,dancer3,376,5,0.930851,0.902542,0.888550,1.50
ballet,OSC,5,0.5,1,1,dancer3,385,5,0.857143,0.817840,0.722936,1.54
ballet,OSC,5,0.5,1,2,dancer3,447,5,0.666667,0.710867,0.550746,1.93
ballet,OSC,5,0.5,1,3,dancer3,358,5,0.673184,0.793679,0.644512,1.37
ballet,OSC,5,0.5,1,4,dancer3,366,5,0.696721,0.786661,0.645286,1.43
ballet,OSC,5,0.5,1,5,dancer3,379,5,0.886544,0.842349,0.770925,1.51
ballet,OSC,5,0.5,1,6,dancer3,384,5,0.809896,0.750533,0.643274,1.54
ballet,OSC,5,0.5,1,7,dancer3,402,5,0.880597,0.886182,0.786823,1.64
ballet,OSC,5,0.5,1,8,dancer3,342,5,0.713450,0.809954,0.666453,1.31
ballet,OSC,5,0.5,1,9,dancer3,345,5,0.855072,0.828985,0.747439,1.29
ballet,OSC,5,0.5,1,10,dancer3,391,5,0.900256,0.893876,0.810222,1.58
ballet,OSC,5,0.5,1,11,dancer3,339,5,0.902655,0.899397,0.831600,1.23
ballet,OSC,5,0.5,2,0,dancer6,372,5,0.596774,0.674479,0.432033,1.43
ballet,OSC,5,0.5,2,1,dancer6,342,5,0.476608,0.606630,0.346481,1.24
ballet,OSC,5,0.5,2,2,dancer6,365,5,0.827397,0.811255,0.686301,1.38
ballet,OSC,5,0.5,2,3,dancer6,341,5,0.741935,0.702412,0.528530,1.24
ballet,OSC,5,0.5,2,4,dancer6,366,5,0.803279,0.877707,0.737376,1.38
ballet,OSC,5,0.5,2,5,dancer6,298,5,0.694631,0.790377,0.656919,1.00
ballet,OSC,5,0.5,2,6,dancer6,357,5,0.773109,0.811796,0.710462,1.33
ballet,OSC,5,0.5,2,7,dancer6,368,5,0.858696,0.812257,0.717176,1.40
ballet,OSC,5,0.5,2,8,dancer6,409,5,0.618582,0.676522,0.428492,1.66
ballet,OSC,5,0.5,2,9,dancer6,399,5,0.538847,0.604472,0.328660,1.61
ballet,OSC,5,0.5,2,10,dancer6,437,5,1.000000,1.000000,1.000000,1.85
ballet,OSC,5,0.5,2,11,dancer6,379,5,0.617414,0.654712,0.463213,1.46
ballet,OSC,5,0.5,3,0,dancer7,373,5,0.895442,0.886916,0.790461,1.52
ballet,OSC,5,0.5,3,1,dancer7,408,5,0.867647,0.876003,0.781084,1.70
ballet,OSC,5,0.5,3,2,dancer7,361,5,1.000000,1.000000,1.000000,1.40
ballet,OSC,5,0.5,3,3,dancer7,398,5,0.713568,0.842473,0.648945,1.64
ballet,OSC,5,0.5,3,4,dancer7,364,5,1.000000,1.000000,1.000000,1.42
ballet,OSC,5,0.5,3,5,dancer7,398,5,0.733668,0.782698,0.619810,1.65
ballet,OSC,5,0.5,3,6,dancer7,349,5,0.767908,0.864043,0.718311,1.34
ballet,OSC,5,0.5,3,7,dancer7,421,5,0.985748,0.967641,0.966216,1.79
ballet,OSC,5,0.5,3,8,dancer7,402,5,0.997512,0.991793,0.994513,1.63
ballet,OSC,5,0.5,3,9,dancer7,461,5,0.731020,0.863399,0.707413,2.10
ballet,OSC,5,0.5,3,10,dancer7,346,5,0.751445,0.868502,0.733006,1.31
ballet,OSC,5,0.5,3,11,dancer7,380,5,0.955263,0.909558,0.901303,1.52
ballet,BD-OSC,3,0,0,0,dancer1,246,3,0.487805,0.410298,0.226565,16.24
ballet,BD-OSC,3,0,0,1,dancer1,235,3,0.557447,0.322073,0.098088,15.86
ballet,BD-OSC,3,0,0,2,dancer1,240,3,0.579167,0.379416,0.167803,16.52
ballet,BD-OSC,3,0,0,3,dancer1,230,3,0.830435,0.715422,0.642831,15.72
ballet,BD-OSC,3,0,0,4,dancer1,229,3,0.943231,0.854032,0.851286,15.13
ballet,BD-OSC,3,0,0,5,dancer1,235,3,0.536170,0.608178,0.395181,13.55
ballet,BD-OSC,3,0,0,6,dancer1,220,3,0.563636,0.597073,0.423116,9.60
ballet,BD-OSC,3,0,0,7,dancer1,237,3,0.789030,0.697637,0.621552,9.86
ballet,BD-OSC,3,0,0,8,dancer1,242,3,0.578512,0.543799,0.404599,16.67
ballet,BD-OSC,3,0,0,9,dancer1,225,3,0.555556,0.514928,0.354020,15.55
ballet,BD-OSC,3,0,0,10,dancer1,258,3,0.577519,0.650490,0.454361,17.71
ballet,BD-OSC,3,0,0,11,dancer1,287,3,0.797909,0.703898,0.590989,21.03
ballet,BD-OSC,3,0,1,0,dancer2,252,3,0.654762,0.537696,0.399053,3.54
ballet,BD-OSC,3,0,1,1,dancer2,187,3,0.475936,0.251355,0.046658,1.96
ballet,BD-OSC,3,0,1,2,dancer2,258,3,0.786822,0.706677,0.570928,4.02
ballet,BD-OSC,3,0,1,3,dancer2,256,3,0.609375,0.427432,0.262710,4.38
ballet,BD-OSC,3,0,1,4,dancer2,238,3,0.584034,0.580848,0.434630,3.27
ballet,BD-OSC,3,0,1,5,dancer2,246,3,0.849593,0.729005,0.652045,3.41
ballet,BD-OSC,3,0,1,6,dancer2,228,3,0.557018,0.650128,0.449075,3.04
ballet,BD-OSC,3,0,1,7,dancer2,244,3,0.725410,0.543477,0.443073,3.47
ballet,BD-OSC,3,0,1,8,dancer2,206,3,0.859223,0.731309,0.670530,2.42
ballet,BD-OSC,3,0,1,9,dancer2,179,3,0.832402,0.731367,0.605495,1.82
ballet,BD-OSC,3,0,1,10,dancer2,223,3,0.645740,0.615060,0.483774,2.86
ballet,BD-OSC,3,0,1,11,dancer2,214,3,0.607477,0.562964,0.411928,2.61
ballet,BD-OSC,3,0,2,0,dancer3,219,3,0.826484,0.745261,0.663120,2.55
ballet,BD-OSC,3,0,2,1,dancer3,254,3,0.791339,0.551599,0.441190,3.44
ballet,BD-OSC,3,0,2,2,dancer3,200,3,0.895000,0.789206,0.724090,2.15
ballet,BD-OSC,3,0,2,3,dancer3,244,3,0.704918,0.555401,0.451665,3.11
ballet,BD-OSC,3,0,2,4,dancer3,207,3,0.995169,0.977144,0.988769,2.33
ballet,BD-OSC,3,0,2,5,dancer3,233,3,0.854077,0.673218,0.662468,2.87
ballet,BD-OSC,3,0,2,6,dancer3,259,3,0.498069,0.401265,0.234469,3.59
ballet,BD-OSC,3,0,2,7,dancer3,219,3,0.589041,0.527836,0.402691,2.59
ballet,BD-OSC,3,0,2,8,dancer3,215,3,0.623256,0.410845,0.209676,2.41
ballet,BD-OSC,3,0,2,9,dancer3,223,3,0.569507,0.667229,0.471433,2.62
ballet,BD-OSC,3,0,2,10,dancer3,201,3,0.800995,0.708879,0.555247,2.08
